dish_id,calories,mass,fat,carb,protein,calorie_category,protein_density,fat_cal_pct,carb_cal_pct,protein_cal_pct
dish_1563222830,325.068085,211.0,11.864419,22.478292,31.888044,Sedang (300-600 kkal),0.15112817061611375,32.84843265988416,27.659795639427355,39.238603199080586
dish_1560802764,111.832207,99.0,3.250635,3.44357,16.39369,Rendah (100-300 kkal),0.16559282828282829,26.160366306640086,12.316916896757657,58.63673959327298
dish_1561666849,347.594604,298.0,15.21386,47.585873,11.506332,Sedang (300-600 kkal),0.03861185234899329,39.39207871017469,54.76019760076598,13.241093926763028
dish_1563305913,89.652504,107.0,7.107997,5.045908,3.07745,Sangat Rendah (<100 kkal),0.028761214953271025,71.3554782585883,22.513182676972416,13.730570202478672
dish_1562963006,259.097229,247.0,28.683897,9.891858,32.221638,Rendah (100-300 kkal),0.13045197570850203,99.6363697120049,15.271267914640644,49.74447333823087
dish_1550795361,54.669998,71.0,0.071,12.07,1.42,Sangat Rendah (<100 kkal),0.02,1.168831211590679,88.31169154240686,10.389610769694926
dish_1563219035,410.209686,221.0,21.875057,20.186846,32.027081,Sedang (300-600 kkal),0.1449189185520362,47.99387233386781,19.684416715601397,31.229960766942988
dish_1560541760,465.58374,372.0,16.740324,13.392922,63.606739,Sedang (300-600 kkal),0.17098585752688172,32.36000380941139,11.50634856792894,54.64687319192032
dish_1551566208,32.200001,28.0,2.996,1.764,0.224,Sangat Rendah (<100 kkal),0.008,83.73912783418858,21.913042797731592,2.7826086092357576
dish_1562603598,175.259506,156.0,7.332731,21.785269,6.306293,Rendah (100-300 kkal),0.04042495512820513,37.65534920542342,49.72116947539496,14.393040683339597
dish_1551124116,143.059998,164.0,7.399,11.892,7.489,Rendah (100-300 kkal),0.04566463414634146,46.54760305532787,33.25038491892052,20.939466251076
dish_1551233180,52.200001,36.0,2.16,0.54,7.56,Sangat Rendah (<100 kkal),0.21,37.24137859690846,4.137930955212052,57.93103337296871
dish_1551566887,37.950001,33.0,3.531,2.079,0.264,Sangat Rendah (<100 kkal),0.008,83.73912822821796,21.913042900842086,2.7826086223291537
dish_1551381921,135.752014,96.0,1.875,28.466999,4.26,Rendah (100-300 kkal),0.044375,12.430754802650663,83.87941559379001,12.552299960721026
dish_1561753623,159.310791,149.0,7.950614,5.45206,15.11546,Rendah (100-300 kkal),0.10144604026845638,44.915680570564746,13.68911663993935,37.952130938826365
dish_1566316681,116.762924,122.0,2.97561,21.424391,1.190244,Rendah (100-300 kkal),0.00975609836065574,22.93578225224987,73.3944997814546,4.0774724003999765
dish_1551314360,59.959999,137.0,0.221,16.119999,1.065,Sangat Rendah (<100 kkal),0.007773722627737226,3.317211529639952,107.53835402832476,7.104736609485267
dish_1551313896,132.080002,189.0,0.87,28.860001,5.724,Rendah (100-300 kkal),0.030285714285714287,5.9282252282219075,87.40157650815298,17.334948253559233
dish_1562702132,245.385895,359.0,21.956066,15.755673,23.43635,Rendah (100-300 kkal),0.06528231197771588,80.52809799846075,25.6830947842377,38.20325532565757
dish_1567106693,359.160004,417.0,6.525,18.302,55.369999,Sedang (300-600 kkal),0.1327817721822542,16.35065133811503,20.383115932919967,61.66610801129181
dish_1564687090,498.018677,416.0,32.74007,40.485527,38.089466,Sedang (300-600 kkal),0.09156121634615386,59.16658222036922,32.51727605388582,30.592801241468297
dish_1565725244,573.546021,590.0,19.376999,28.073997,72.006996,Sedang (300-600 kkal),0.12204575593220339,30.406102494781322,19.57924628335971,50.21880955565029
dish_1563302447,561.417053,440.0,27.385805,31.36202,48.122875,Sedang (300-600 kkal),0.10937017045454546,43.90180948066072,22.344900164619688,34.286721247849236
dish_1564686657,279.194977,105.0,9.87,35.174999,11.76,Rendah (100-300 kkal),0.112,31.81647497906096,50.39488801404906,16.84844065085025
dish_1561747075,646.588074,301.0,32.647552,31.982321,55.615631,Tinggi (600-1000 kkal),0.18476953820598008,45.4428375367777,19.785283574531253,34.40560272381393
dish_1566419635,605.871704,389.0,22.414907,50.75592,49.411755,Tinggi (600-1000 kkal),0.1270225064267352,33.29651503249605,33.509351676209,32.62192617597471
dish_1558639630,116.709999,110.0,2.64,24.200001,3.41,Rendah (100-300 kkal),0.031,20.358152860578812,82.94062619261953,11.687087753295243
dish_1550873788,418.819977,189.0,21.198,3.078,52.360001,Sedang (300-600 kkal),0.2770370423280423,45.55226839143827,2.939687855433887,50.00716668297797
dish_1558722068,179.210999,31.0,15.345,7.037,6.944,Rendah (100-300 kkal),0.224,77.0627923345263,15.706625239001095,15.49904869399227
dish_1565196260,74.360001,143.0,0.286,1.001,14.3,Sangat Rendah (<100 kkal),0.1,3.46153841498738,5.384615312202591,76.92307588860845
dish_1561749857,366.579254,447.0,15.792132,21.602934,35.232506,Sedang (300-600 kkal),0.07881992393736018,38.77174893263327,23.57245672173254,38.4446262199006
dish_1564761457,287.306,223.0,8.245,30.389,21.17,Rendah (100-300 kkal),0.09493273542600898,25.827862975364248,42.30889713406612,29.473801452110298
dish_1561405034,178.278091,153.0,10.282932,7.617062,14.915339,Rendah (100-300 kkal),0.09748587581699346,51.91125139431744,17.090292940145964,33.46533254049709
dish_1562872150,7.48,34.0,0.102,1.122,1.054,Sangat Rendah (<100 kkal),0.031,12.272727272727272,60.0,56.36363636363636
dish_1560454539,122.274002,119.0,4.748726,17.543842,3.84549,Rendah (100-300 kkal),0.032315042016806725,34.95308348540027,57.39189594857622,12.5799104866135
dish_1561578373,164.49585,132.0,7.536766,17.891659,7.000702,Rendah (100-300 kkal),0.053035621212121214,41.23562630911358,43.50665138360634,17.02341305266972
dish_1565894910,537.113037,179.0,21.353001,67.945007,18.191,Sedang (300-600 kkal),0.10162569832402234,35.779621003688284,50.60015476779426,13.547241453385164
dish_1562873224,261.856628,436.0,24.702576,16.689787,27.196226,Rendah (100-300 kkal),0.062376665137614674,84.90263763726462,25.494541997997466,41.543689319943425
dish_1561654326,59.79258,46.0,3.205161,7.079548,1.472,Sangat Rendah (<100 kkal),0.032,48.24419518274675,47.360712650298744,9.847375711166837
dish_1566246415,11.2,40.0,0.16,2.12,0.88,Sangat Rendah (<100 kkal),0.022,12.85714285714286,75.71428571428572,31.428571428571434
dish_1562963033,356.387299,316.0,33.375896,22.311859,33.670643,Sedang (300-600 kkal),0.10655266772151899,84.28556933506208,25.042260554857766,37.79106954089293
dish_1550873486,144.720001,36.0,11.88,0.468,9.0,Rendah (100-300 kkal),0.25,73.88059650441822,1.2935323293702852,24.87562171865933
dish_1550796686,31.199999,60.0,0.12,8.4,0.18,Sangat Rendah (<100 kkal),0.003,3.461538572485211,107.69231114398434,2.3076923816568073
dish_1562613403,398.703369,315.0,25.434467,19.955114,24.512461,Sedang (300-600 kkal),0.0778173365079365,57.413661583581955,20.02001041531204,24.59217845234711
dish_1551389387,28.800001,18.0,2.7,1.62,0.36,Sangat Rendah (<100 kkal),0.02,84.3749970703126,22.499999218750027,4.999999826388894
dish_1551303644,80.400002,15.0,5.25,7.95,1.05,Sangat Rendah (<100 kkal),0.07,58.76865525451106,39.55223782208363,5.22388046706765
dish_1551390758,58.860001,27.0,0.783,12.15,1.62,Sangat Rendah (<100 kkal),0.060000000000000005,11.97247686081419,82.56880593664958,11.009174124886611
dish_1551134053,128.759995,87.0,9.57,1.392,8.7,Rendah (100-300 kkal),0.09999999999999999,66.89189448943361,4.324324492246213,27.027028076538834
dish_1551124322,3.92,14.0,0.056,0.742,0.308,Sangat Rendah (<100 kkal),0.022,12.85714285714286,75.71428571428571,31.428571428571427
dish_1551306647,121.860001,168.0,0.72,21.153999,8.594,Rendah (100-300 kkal),0.051154761904761904,5.317577504369132,69.43705506780687,28.209420415153286
dish_1563391681,154.317169,143.0,16.664272,5.759966,16.284445,Rendah (100-300 kkal),0.11387723776223778,97.1884392202659,14.93020131803999,42.21032592944989
dish_1559934645,24.639999,56.0,1.176,2.408,1.792,Sangat Rendah (<100 kkal),0.032,42.95454719783065,39.09091067739085,29.090910271546683
dish_1563391708,319.237152,205.0,22.678272,26.219967,23.104446,Sedang (300-600 kkal),0.11270461463414634,63.93505477708309,32.85327767865815,28.949570380830863
dish_1562615324,258.315979,136.0,15.319679,13.705867,16.498249,Rendah (100-300 kkal),0.12131065441176471,53.37537055731267,21.223413360735222,25.54739209532214
dish_1550795423,16.800001,42.0,0.084,3.78,0.84,Sangat Rendah (<100 kkal),0.02,4.499999732142872,89.99999464285744,19.999998809523877
dish_1565974375,459.849976,85.0,35.700001,1.19,31.450001,Sedang (300-600 kkal),0.37000001176470587,69.87061558528819,1.0351202018981946,27.356749062872627
dish_1563304261,30.210915,37.0,1.181061,3.101745,2.293849,Sangat Rendah (<100 kkal),0.06199591891891891,35.18446561449727,41.06787232362873,30.3711291101246
dish_1560368506,462.933777,378.0,31.259737,22.382402,44.584641,Sedang (300-600 kkal),0.11794878571428571,60.77275994488516,19.33961452979051,38.52355841384198
dish_1563823894,368.341003,400.0,20.78381,18.219273,30.525043,Sedang (300-600 kkal),0.0763126075,50.78291270222772,19.785223856818355,33.14867772133422
dish_1563378660,334.800018,124.0,9.92,49.972,11.556801,Sedang (300-600 kkal),0.09320000806451613,26.666665232974985,59.70370049382733,13.80740785981678
dish_1558629644,4.2,15.0,0.06,0.795,0.33,Sangat Rendah (<100 kkal),0.022000000000000002,12.85714285714286,75.71428571428571,31.428571428571427
dish_1550874640,35.419998,46.0,0.046,7.82,0.92,Sangat Rendah (<100 kkal),0.02,1.1688312348295447,88.31169329823226,10.38961097626262
dish_1550861124,237.369995,336.0,0.945,60.200001,2.877,Rendah (100-300 kkal),0.008562499999999999,3.5830139356914086,101.4450052964782,4.848127498170104
dish_1559675178,28.970001,100.0,0.231,6.335,1.675,Sangat Rendah (<100 kkal),0.01675,7.176389120594094,87.46979332171925,23.12737234631093
dish_1550789814,106.599998,82.0,0.246,22.960001,2.214,Rendah (100-300 kkal),0.027,2.0769231158897394,86.15385152258632,8.307692463558958
dish_1562611620,199.845322,76.0,9.791893,17.088623,11.093416,Rendah (100-300 kkal),0.14596599999999998,44.09762316077631,34.20369879861386,22.204004354928056
dish_1563205927,160.269501,181.0,3.733,15.642001,14.367001,Rendah (100-300 kkal),0.07937569613259668,20.96281562641167,39.03924552682048,35.857105463877375
dish_1562775510,114.217117,190.0,0.733756,16.423389,10.066643,Rendah (100-300 kkal),0.05298233157894736,5.781798887464476,57.51638434368817,35.2544111229843
dish_1563378406,556.263916,189.0,26.568378,66.95768,12.408113,Sedang (300-600 kkal),0.06565139153439153,42.98596315925695,48.148138373944064,8.922464781986687
dish_1562872914,135.399673,124.0,15.276352,5.087451,15.873218,Rendah (100-300 kkal),0.12800982258064517,101.54172824331708,15.029433638292463,46.89292861143024
dish_1566331914,589.501648,481.0,24.885231,47.358673,46.926689,Sedang (300-600 kkal),0.097560683991684,37.992612872220505,32.13471796774349,31.841599872847176
dish_1551236550,445.798035,178.0,14.124001,48.341,29.990002,Sedang (300-600 kkal),0.1684831573033708,28.51425960188451,43.37479863499174,26.909048174696416
dish_1562096401,366.863678,352.0,15.268942,11.065385,44.5625,Sedang (300-600 kkal),0.12659801136363635,37.45818576239646,12.064846604956077,48.58753010702793
dish_1561578344,144.255859,86.0,6.570766,15.91366,5.528702,Rendah (100-300 kkal),0.06428723255813953,40.99444862062761,44.12620772650905,15.330266758870433
dish_1563566810,392.292175,331.0,18.451838,51.255371,9.994014,Sedang (300-600 kkal),0.030193395770392747,42.33236158738063,52.26244545917847,10.19037812824077
dish_1562085672,122.084,46.0,1.932,19.458,6.21,Rendah (100-300 kkal),0.135,14.242652599849281,63.75282592313488,20.346646571213263
dish_1565724196,45.68,82.0,2.32,5.6,1.92,Sangat Rendah (<100 kkal),0.023414634146341463,45.7092819614711,49.03677758318739,16.81260945709282
dish_1565808998,74.919998,228.0,0.4,16.746,3.242,Sangat Rendah (<100 kkal),0.014219298245614034,4.805125595438484,89.40737024579204,17.309130200457293
dish_1551564480,102.800003,140.0,6.094,13.247999,1.204,Rendah (100-300 kkal),0.0086,53.35213852085199,51.54863273690761,4.684824766007059
dish_1561148042,370.755463,245.0,19.9778,25.641567,22.726137,Sedang (300-600 kkal),0.09275974285714286,48.495630663168406,27.664128579543,24.5187346032444
dish_1566328831,941.609985,500.0,30.021,85.809998,78.080002,Tinggi (600-1000 kkal),0.156160004,28.69436436573047,36.45245881711842,33.16872303557826
dish_1562873495,140.106995,152.0,5.601,16.172001,7.504,Rendah (100-300 kkal),0.049368421052631575,35.97893167289756,46.17043139066683,21.423626993070542
dish_1562614895,51.799999,148.0,0.592,10.36,3.552,Sangat Rendah (<100 kkal),0.024,10.2857144842802,80.00000154440157,27.42857195808054
dish_1558461692,231.240005,40.0,19.799999,9.08,8.96,Rendah (100-300 kkal),0.22400000000000003,77.06278634616014,15.706624811740513,15.499048272378305
dish_1551222311,155.820007,136.0,1.929,32.470001,4.608,Rendah (100-300 kkal),0.03388235294117647,11.141701463278718,83.35258514010977,11.829032968789429
dish_1565035715,15.6,39.0,0.039,3.51,0.429,Sangat Rendah (<100 kkal),0.011,2.25,89.99999999999999,11.0
dish_1566590056,815.647644,519.0,34.712166,63.927059,62.926941,Tinggi (600-1000 kkal),0.12124651445086705,38.3020163545032,31.35033097698741,30.859865267998003
dish_1568313487,13.72,49.0,0.196,2.597,1.078,Sangat Rendah (<100 kkal),0.022000000000000002,12.857142857142856,75.71428571428571,31.428571428571427
dish_1568143612,200.725418,166.0,7.031407,24.69297,11.097661,Rendah (100-300 kkal),0.0668533795180723,31.52698030500552,49.207460113496936,22.115108511070584
dish_1563217736,23.449999,67.0,0.268,4.69,1.608,Sangat Rendah (<100 kkal),0.024,10.285714724337515,80.00000341151402,27.428572598233377
dish_1566590007,740.762024,457.0,29.233101,57.950996,61.798248,Tinggi (600-1000 kkal),0.13522592560175056,35.517197220682576,31.29263872738703,33.37009511707906
dish_1558723847,554.976013,96.0,47.52,21.792,21.504002,Sedang (300-600 kkal),0.22400002083333334,77.06279009936237,15.706624783439066,15.499049685954628
dish_1558635400,25.0,100.0,0.3,5.0,1.8,Sangat Rendah (<100 kkal),0.018000000000000002,10.799999999999999,80.0,28.800000000000004
dish_1566844850,491.235168,345.0,25.456135,30.58173,35.928123,Sedang (300-600 kkal),0.10413948695652174,46.63860202289099,24.901906045944987,29.255334585491237
dish_1550706037,549.02002,193.0,39.813,29.040001,24.34,Sedang (300-600 kkal),0.1261139896373057,65.26483314761454,21.15769913089872,17.7334152587004
dish_1560367733,661.441162,388.0,26.763107,54.923664,46.178318,Tinggi (600-1000 kkal),0.11901628350515463,36.415629512939205,33.21454252041242,27.925881032484035
dish_1568666032,243.584183,220.0,9.01176,26.886663,14.889456,Rendah (100-300 kkal),0.06767934545454544,33.29684177399975,44.15173870300109,24.450612214012267
dish_1565021054,263.749023,144.0,13.847,25.220001,11.447001,Rendah (100-300 kkal),0.0794930625,47.25060156905301,38.24848443135275,17.360444971202792
dish_1560357267,566.840027,383.0,42.130001,6.128,38.299999,Sedang (300-600 kkal),0.09999999738903394,66.8918902934143,4.324324118346004,27.027025033996054
dish_1557937335,47.158001,38.0,0.076,11.172,0.608,Sangat Rendah (<100 kkal),0.016,1.4504431602179235,94.76228646757102,5.157131236330395
dish_1561575327,453.680054,289.0,23.747952,25.363405,32.591888,Sedang (300-600 kkal),0.1127746989619377,47.110638018042565,22.362371699065264,28.735570552546264
dish_1551566130,360.958008,206.0,24.142,18.605999,17.746,Sedang (300-600 kkal),0.08614563106796116,60.19481357510151,20.618463741078713,19.665445405494367
dish_1564686702,307.944977,130.0,12.545,36.75,11.96,Sedang (300-600 kkal),0.09200000000000001,36.66401741633214,47.73580054205593,15.53524284307453
dish_1550710917,16.0,40.0,0.08,3.6,0.8,Sangat Rendah (<100 kkal),0.02,4.5,90.0,20.0
dish_1563827132,240.020004,302.0,8.043666,32.756668,11.456667,Rendah (100-300 kkal),0.03793598344370861,30.161233561182677,54.58989659878516,19.09285361065155
dish_1551374463,13.65,39.0,0.156,2.73,0.936,Sangat Rendah (<100 kkal),0.024,10.285714285714285,80.0,27.42857142857143
dish_1567024252,512.015808,454.0,25.921192,49.058388,22.622,Sedang (300-600 kkal),0.04982819383259912,45.56318854905355,38.32568231955838,17.672891849464147
dish_1563309353,625.236877,529.0,20.067884,15.838592,92.568954,Tinggi (600-1000 kkal),0.1749885708884688,28.886804768554935,10.132858494205548,59.221685351742295
dish_1561752481,297.979553,169.0,14.982956,15.411839,25.069847,Rendah (100-300 kkal),0.1483422899408284,45.25364329276646,20.68845173413627,33.65311041996227
dish_1565725009,50.599998,44.0,4.708,2.772,0.352,Sangat Rendah (<100 kkal),0.008,83.7391337446298,21.913044344389103,2.7826088056367113
dish_1558459994,25.530001,37.0,0.074,6.66,0.259,Sangat Rendah (<100 kkal),0.007,2.6086955499923405,104.34782199969361,4.057970855543641
dish_1551233610,95.150002,156.0,0.923,21.650002,2.673,Sangat Rendah (<100 kkal),0.017134615384615384,8.730425460211762,91.01419461872423,11.236993983457825
dish_1564428144,205.212921,171.0,14.074488,16.700045,5.11141,Rendah (100-300 kkal),0.029891286549707605,61.72632375326893,32.55164425050994,9.963134826193523
dish_1551567230,244.298019,108.0,20.165001,13.473,8.389999,Rendah (100-300 kkal),0.07768517592592593,74.28836702928811,22.059941468457016,13.737318107356408
dish_1561654707,199.800003,135.0,14.85,2.16,13.5,Rendah (100-300 kkal),0.1,66.89189088750915,4.3243242593945315,27.027026621215818
dish_1550876969,108.939995,57.0,8.67,3.971,4.84,Rendah (100-300 kkal),0.08491228070175438,71.62658672785876,14.58050369838919,17.7712510451281
dish_1562096512,30.3396,25.0,2.738935,1.373378,0.492013,Sangat Rendah (<100 kkal),0.01968052,81.2483190285963,18.106738388113225,6.486743398067212
dish_1564518488,248.09465,117.0,9.544518,22.05954,17.399502,Rendah (100-300 kkal),0.1487136923076923,34.624149291409545,35.56632922152896,28.053006382846224
dish_1565118029,595.140015,453.0,12.827999,34.517002,81.492004,Sedang (300-600 kkal),0.1798940485651214,19.399130975926735,23.1992479954486,54.77165167595057
dish_1558635618,220.253998,334.0,2.439,49.700001,5.606,Rendah (100-300 kkal),0.01678443113772455,9.966220908280631,90.25943038727497,10.180972969217112
dish_1566934430,519.542847,361.0,43.782825,37.582497,49.058041,Sedang (300-600 kkal),0.13589485041551247,75.84464443603436,28.935051048831006,37.77015988827578
dish_1551233150,75.900002,55.0,1.155,13.75,2.475,Sangat Rendah (<100 kkal),0.045,13.695651813026302,72.46376620648837,13.043477917167909
dish_1565117934,352.315979,235.0,5.4,0.0,70.943001,Sedang (300-600 kkal),0.30188511063829787,13.794435363943569,0.0,80.54474418260773
dish_1558114569,26.91,39.0,0.078,7.02,0.273,Sangat Rendah (<100 kkal),0.007,2.608695652173913,104.34782608695652,4.057971014492754
dish_1559678146,348.57666,284.0,21.192875,13.254406,26.293562,Sedang (300-600 kkal),0.0925829647887324,54.71848717581952,15.209745827503193,30.172487165377053
dish_1551377737,96.480003,18.0,6.3,9.539999,1.26,Sangat Rendah (<100 kkal),0.07,58.76865488903435,39.552233430175164,5.223880434580833
dish_1551323433,33.599998,24.0,0.144,5.76,2.16,Sangat Rendah (<100 kkal),0.09000000000000001,3.857143086734707,68.57143265306146,25.714287244898053
dish_1560441487,41.419998,88.0,0.226,10.04,0.654,Sangat Rendah (<100 kkal),0.007431818181818182,4.9106714104621645,96.95799599024606,6.315789778647503
dish_1560874726,177.492004,145.0,4.96,28.462002,5.566,Rendah (100-300 kkal),0.03838620689655172,25.15042874832829,64.14261230607323,12.54366365709635
dish_1563221519,379.96991,206.0,13.543454,32.183365,32.262424,Sedang (300-600 kkal),0.1566137087378641,32.07914174046045,33.879909069641855,33.9631356598737
dish_1562605315,217.559998,147.0,16.17,2.352,14.7,Rendah (100-300 kkal),0.09999999999999999,66.89189250682013,4.32432436407726,27.027027275482872
dish_1565034635,124.089249,110.0,11.76551,4.257738,2.100204,Rendah (100-300 kkal),0.019092763636363638,85.33341192193049,13.72476031344182,6.769978920575142
dish_1561752680,465.324982,175.0,16.449999,58.625,19.6,Sedang (300-600 kkal),0.112,31.81647165464243,50.394887244631114,16.84843991462294
dish_1550788591,165.189987,272.0,9.641999,26.720001,14.0,Rendah (100-300 kkal),0.051470588235294115,52.53223429335338,64.70126061575391,33.90035983234262
dish_1568665012,327.420563,268.0,15.353144,15.197391,32.789753,Sedang (300-600 kkal),0.12234982462686567,42.20208246358674,18.566202269953337,40.0582696450864
dish_1551392701,125.589996,111.0,7.965,8.582,7.713,Rendah (100-300 kkal),0.06948648648648649,57.078590877572765,27.333387286675286,24.56565091378775
dish_1568143572,187.42543,128.0,6.879407,22.03297,10.185662,Rendah (100-300 kkal),0.079575484375,33.03429155798121,47.02237044354119,21.73805763710933
dish_1568313676,184.990005,214.0,6.136001,8.9,24.542,Rendah (100-300 kkal),0.11468224299065422,29.852428513637808,19.24428295463855,53.06665081716172
dish_1558460061,40.709999,59.0,0.118,10.620001,0.413,Sangat Rendah (<100 kkal),0.006999999999999999,2.608695716253886,104.34783847575137,4.0579711141727115
dish_1550796731,21.08,62.0,0.124,4.96,0.496,Sangat Rendah (<100 kkal),0.008,5.294117647058824,94.11764705882354,9.411764705882355
dish_1558468401,75.200005,47.0,7.05,4.23,0.94,Sangat Rendah (<100 kkal),0.02,84.37499438996046,22.499998503989463,4.999999667553213
dish_1551377473,210.039993,128.0,9.546,8.548,23.465,Rendah (100-300 kkal),0.1833203125,40.9036387655945,16.278804579849705,44.68672782711433
dish_1566328805,927.809998,488.0,28.737,85.054001,77.984001,Tinggi (600-1000 kkal),0.15980328073770494,27.875642702440462,36.66871500990227,33.62067715075431
dish_1568320427,450.764099,240.0,19.028429,40.598091,27.65624,Sedang (300-600 kkal),0.11523433333333334,37.992347079087146,36.026019898270555,24.54165277257362
dish_1563910676,757.957092,501.0,34.776337,22.810631,82.056633,Tinggi (600-1000 kkal),0.16378569461077847,41.29350279896847,12.037953726277689,43.30410460754684
dish_1563550584,75.399994,145.0,0.29,1.015,14.5,Sangat Rendah (<100 kkal),0.1,3.461538736992472,5.3846158130994,76.92308304427716
dish_1560798785,379.652008,310.0,14.433999,44.389,20.939999,Sedang (300-600 kkal),0.06754838387096775,34.217122065109685,46.76809189956925,22.062308175649108
dish_1565379377,470.011047,397.0,20.932283,32.930637,38.23175,Sedang (300-600 kkal),0.09630163727959697,40.08215300522501,28.02541532603594,32.53689481898496
dish_1565725188,543.117004,521.0,17.928001,25.107,69.798996,Sedang (300-600 kkal),0.13397120153550865,29.70851728295364,18.49104323016188,51.40623142780484
dish_1551222188,9.02,22.0,0.044,2.2,0.198,Sangat Rendah (<100 kkal),0.009000000000000001,4.390243902439024,97.56097560975611,8.78048780487805
dish_1568144688,504.847656,343.0,36.118519,18.626562,30.566095,Sedang (300-600 kkal),0.08911397959183674,64.3890621530389,14.758164589754974,24.218074214451736
dish_1563910530,333.825195,214.0,13.949387,9.828672,38.761936,Sedang (300-600 kkal),0.18113054205607476,37.60785131871188,11.777028393557892,46.44578849118923
dish_1565725123,430.269989,444.0,11.865999,19.185001,61.118999,Sedang (300-600 kkal),0.13765540315315317,24.82022770126317,17.835314096238303,56.81920706768141
dish_1550705786,382.410004,63.0,34.02,13.23,12.6,Sedang (300-600 kkal),0.19999999999999998,80.06589702083213,13.838550102366046,13.1795715260629
dish_1566413445,377.830017,360.0,20.130001,16.335999,36.927002,Sedang (300-600 kkal),0.10257500555555556,47.950136529253044,17.294548622376926,39.09377268984958
dish_1558637698,12.25,49.0,0.147,2.45,0.882,Sangat Rendah (<100 kkal),0.018,10.8,80.0,28.799999999999997
dish_1563555605,537.809998,403.0,31.371,39.622002,24.804001,Sedang (300-600 kkal),0.06154838957816377,52.497908378415836,29.46914497487643,18.448151646299443
dish_1559244598,250.919998,51.0,12.75,33.149998,2.601,Rendah (100-300 kkal),0.051,45.731707681585426,52.84552568823151,4.146341496463746
dish_1561576954,345.343719,262.0,15.472434,8.670532,42.441227,Sedang (300-600 kkal),0.16198941603053435,40.32269832595391,10.042785228707169,49.15824399284933
dish_1551142589,189.929993,216.0,4.171,23.194998,15.785,Rendah (100-300 kkal),0.0730787037037037,19.76465086269971,48.84957374794406,33.24382789820879
dish_1567020417,313.761383,348.0,16.694962,18.330757,36.040562,Sedang (300-600 kkal),0.10356483333333334,47.88819343010099,23.369041562390098,45.94645989305828
dish_1551233573,33.799999,65.0,0.13,9.1,0.195,Sangat Rendah (<100 kkal),0.003,3.461538563950845,107.69231087847074,2.30769237596723
dish_1561666794,138.097,97.0,5.176,16.727001,6.544,Rendah (100-300 kkal),0.06746391752577319,33.73281099517006,48.45000543096519,18.954792645749
dish_1551378449,117.113998,138.0,0.447,25.874001,4.475,Rendah (100-300 kkal),0.032427536231884053,3.4351145624795425,88.37201851823042,15.284253211131944
dish_1551229028,61.390003,82.0,0.715,12.19,2.178,Sangat Rendah (<100 kkal),0.026560975609756097,10.482162706524056,79.42661283140839,14.191235664217187
dish_1561665452,624.853943,431.0,20.266373,27.939386,81.354126,Tinggi (600-1000 kkal),0.1887566728538283,29.190398659291173,17.8853866974798,52.078810999837124
dish_1566488981,279.328308,486.0,2.897561,22.355442,35.227028,Rendah (100-300 kkal),0.07248359670781893,9.335985023043207,32.01314204072722,50.44533903810422
dish_1566317711,123.760002,182.0,2.548,21.84,4.368,Rendah (100-300 kkal),0.024,18.529411465264843,70.58823415338989,14.117646830677977
dish_1562010048,407.132263,199.0,24.372669,5.682851,38.990711,Sedang (300-600 kkal),0.19593322110552763,53.877828149423756,5.583297140958834,38.30766023079826
dish_1560368944,143.540421,66.0,8.573035,2.14122,13.56644,Rendah (100-300 kkal),0.2055521212121212,53.75302264161535,5.966876744774212,37.80521167622881
dish_1551237607,53.82,39.0,0.819,9.75,1.755,Sangat Rendah (<100 kkal),0.045,13.695652173913043,72.46376811594203,13.043478260869565
dish_1551377674,40.470001,71.0,0.213,9.94,0.497,Sangat Rendah (<100 kkal),0.007,4.736841988217395,98.2456116074719,4.912280580373595
dish_1562789328,656.551575,503.0,27.782553,69.703827,40.745659,Tinggi (600-1000 kkal),0.08100528628230617,38.08428561000711,42.46662693635302,24.824041584242643
dish_1563393366,89.85463,178.0,7.287953,7.559166,9.442002,Sangat Rendah (<100 kkal),0.05304495505617978,72.997437082541,33.650646605522724,42.032344910885506
dish_1564160161,242.5,97.0,1.455,47.530003,9.797,Rendah (100-300 kkal),0.101,5.4,78.4000049484536,16.160000000000004
dish_1565207896,298.380798,383.0,18.03528,18.665737,24.572189,Rendah (100-300 kkal),0.06415715143603133,54.399452340093276,25.022705381999817,32.940710883144696
dish_1560976044,124.670006,137.0,0.685,26.167,5.754,Rendah (100-300 kkal),0.041999999999999996,4.945054707064024,83.95603991548698,18.46153757303902
dish_1560788338,71.268997,121.0,0.484,4.356,12.1,Sangat Rendah (<100 kkal),0.09999999999999999,6.112054586652875,24.4482183466115,67.91171762947639
dish_1564518586,361.413239,315.0,17.160767,32.758915,19.963291,Sedang (300-600 kkal),0.06337552698412699,42.73415756084132,36.25646375394677,22.094698086032206
dish_1565974409,688.649963,228.0,50.0,5.48,51.470001,Tinggi (600-1000 kkal),0.22574561842105265,65.34524419919268,3.1830394507695634,29.89617586024615
dish_1561575688,607.892395,362.0,36.413857,31.62764,36.771538,Tinggi (600-1000 kkal),0.10157883425414364,53.91163233749619,20.8113411255951,24.196083584825896
dish_1551228876,6.97,17.0,0.034,1.7,0.153,Sangat Rendah (<100 kkal),0.009,4.390243902439026,97.5609756097561,8.780487804878048
dish_1550710542,88.059998,201.0,3.861,9.103001,7.13,Sangat Rendah (<100 kkal),0.035472636815920396,39.46059594505101,41.34908565407871,32.387009593163974
