dish_id,ingr_id,ingr_name,grams,calories,fat,carb,protein,ingredient_count,ingr_cal_pct_of_dish,complexity_category
dish_1561665452,ingr_0000000029,mixed greens,27.26734,7.6348552,0.10906936,1.44516902,0.59988148,18,1.2218623704835931,Sangat Kompleks (>10 bahan)
dish_1566488981,ingr_0000000037,cantaloupe,61.0,20.74,0.122,4.88,0.488,4,7.424954580686466,Menengah (4-6 bahan)
dish_1566488981,ingr_0000000437,sweet potato,83.902443,63.76585668,0.0,15.10243974,0.83902443,4,22.828283010972164,Menengah (4-6 bahan)
dish_1566488981,ingr_0000000161,olive oil,2.097561,18.54243924,2.097561,0.0,0.0,4,6.638224164519695,Menengah (4-6 bahan)
dish_1566488981,ingr_0000000128,egg whites,339.0,176.28,0.678,2.373,33.9,4,63.10853391916154,Menengah (4-6 bahan)
dish_1566317711,ingr_0000000059,oatmeal,182.0,123.76,2.548,21.84,4.368,1,99.999998383969,Sangat Sederhana (1 bahan)
dish_1562010048,ingr_0000000448,jalapenos,0.241505,0.07003645,0.00096602,0.015697825,0.002173545,12,0.017202382705789148,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000152,cabbage,19.320387,4.05728127,0.096601935,0.618252384,0.251165031,12,0.996551155170918,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000462,pork,144.902908,344.86892104,20.28640712,0.0,37.67475608,12,84.7068514046994,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000514,wheat berry,19.320387,17.58155217,0.096601935,3.690193917,0.811456254,12,4.3183883390739775,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000312,pepper,0.48301,0.193204,0.00096602,0.04491993,0.0096602,12,0.04745484884355627,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000291,salt,0.241505,0.0,0.0,0.0,0.0,12,0.0,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000045,carrot,4.830097,1.98033977,0.009660194,0.4830097,0.043470873,12,0.4864118985333275,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000122,garlic,1.932039,2.87873811,0.009660195,0.63757287,0.123650496,12,0.7070768817945533,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000520,lemon juice,1.932039,0.32844663,0.0,0.108194184,0.007728156,12,0.0806732012785732,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000116,mayonnaise,3.864078,26.2757304,2.8980585,0.023184468,0.03864078,12,6.453856102285855,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000524,parsley,0.966019,0.358393049,0.007728152,0.061825216,0.028014551,12,0.08802865347961873,Sangat Kompleks (>10 bahan)
dish_1562010048,ingr_0000000161,olive oil,0.966019,8.53960796,0.966019,0.0,0.0,12,2.0975021476006184,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000462,pork,50.965252,121.29729976,7.13513528,0.0,13.25096552,14,84.50393200393358,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000521,basil,0.169884,0.04077216,0.0,0.00339768,0.00679536,14,0.028404654045148716,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000520,lemon juice,0.339768,0.05776056,0.0,0.019027008,0.001359072,14,0.040239926563960686,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000161,olive oil,1.359073,12.01420532,1.359073,0.0,0.0,14,8.369910883847833,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000122,garlic,0.679537,1.01251013,0.003397685,0.22424721,0.043490368,14,0.705383280156326,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000133,shallots,0.339768,0.0679536,0.000679536,0.011212344,0.00509652,14,0.047341090075247866,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000291,salt,0.084942,0.0,0.0,0.0,0.0,14,0.0,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000027,broccoli,1.698842,0.5945947,0.006795368,0.11891894,0.040772208,14,0.4142350258259309,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000471,cherry tomatoes,1.698842,0.30579156,0.003397684,0.066254838,0.015289578,14,0.21303515613905022,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000312,pepper,0.679537,0.2718148,0.001359074,0.063196941,0.01359074,14,0.18936463896814124,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000189,vinegar,0.339768,0.0,0.0,0.0,0.0,14,0.0,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000524,parsley,0.169884,0.063026964,0.001359072,0.010872576,0.004926636,14,0.04390886104479239,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000094,onions,0.679537,0.2718148,0.000679537,0.06115833,0.007474907,14,0.18936463896814124,Sangat Kompleks (>10 bahan)
dish_1560368944,ingr_0000000023,brown rice,6.795367,7.54285737,0.061158303,1.56293441,0.176679542,14,5.254866411461897,Sangat Kompleks (>10 bahan)
dish_1551237607,ingr_0000000062,noodles,39.0,53.82,0.819,9.75,1.755,1,100.0,Sangat Sederhana (1 bahan)
dish_1551377674,ingr_0000000013,berries,71.0,40.47,0.213,9.94,0.497,1,99.9999975290339,Sangat Sederhana (1 bahan)
dish_1562789328,ingr_0000000027,broccoli,2.548263,0.89189205,0.010193052,0.17837841,0.061158312,18,0.1358449334311627,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000050,tofu,68.0,49.64,3.264,1.292,5.44,18,7.560716003156341,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000205,corn on the cob,196.0,207.956,4.704,43.12,6.076,18,31.673977783085817,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000189,vinegar,0.509652,0.0,0.0,0.0,0.0,18,0.0,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000520,lemon juice,0.509652,0.08664084,0.0,0.028540512,0.002038608,18,0.013196349426166558,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000133,shallots,0.509652,0.1019304,0.001019304,0.016818516,0.00764478,18,0.015525116971960658,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000291,salt,0.127413,0.0,0.0,0.0,0.0,18,0.0,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000471,cherry tomatoes,2.548263,0.45868734,0.005096526,0.099382257,0.022934367,18,0.0698631086217408,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000462,pork,76.447876,181.94594488,10.70270264,0.0,19.87644776,18,27.712361344956033,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000023,brown rice,10.19305,11.3142855,0.09173745,2.3444015,0.2650193,18,1.7232896745392776,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000094,onions,1.019305,0.407722,0.001019305,0.09173745,0.011212355,18,0.06210052881222622,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000524,parsley,0.254826,0.094540446,0.002038608,0.016308864,0.007389954,18,0.01439954599149351,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000521,basil,0.254826,0.06115824,0.0,0.00509652,0.01019304,18,0.009315070183176394,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000006,caesar salad,85.0,37.4,1.785,3.655,2.72,18,5.696429865391763,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000161,olive oil,2.03861,18.0213124,2.03861,0.0,0.0,18,2.7448433735003985,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000122,garlic,1.019305,1.51876445,0.005096525,0.33637065,0.06523552,18,0.23132446982554264,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000312,pepper,1.019305,0.407722,0.00203861,0.094795365,0.0203861,18,0.06210052881222622,Sangat Kompleks (>10 bahan)
dish_1562789328,ingr_0000000011,cheese pizza,55.0,146.245,5.17,18.425,6.16,18,22.27471619423044,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000122,garlic,0.195364,0.29109236,0.00097682,0.06447012,0.012503296,15,0.32395922168952224,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000515,arugula,1.953642,0.4884105,0.013675494,0.072284754,0.050794692,15,0.5435562975441556,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000377,quinoa,7.814569,9.3774828,0.148476811,1.64105949,0.343841036,15,10.436282248338232,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000312,pepper,1.562914,0.6251656,0.003125828,0.145351002,0.03125828,15,0.695752238921912,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000448,jalapenos,0.097682,0.02832778,0.000390728,0.00634933,0.000879138,15,0.031526232983208544,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000021,squash,39.666668,8.13166694,0.119000004,1.348666712,0.357000012,15,9.049802931690888,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000520,lemon juice,0.781457,0.13284769,0.0,0.043761592,0.003125828,15,0.14784735077090627,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000027,broccoli,39.666668,13.8833338,0.158666672,2.77666676,0.952000032,15,15.450883054106395,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000049,fish,39.072849,35.1655641,5.07947037,0.0,7.189404216,15,39.13606243773971,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000541,tomatillo,3.907285,1.2503312,0.03907285,0.2344371,0.03907285,15,1.391504477843824,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000161,olive oil,1.562914,13.81615976,1.562914,0.0,0.0,15,15.376124480174255,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000485,zucchini,39.666668,5.9500002,0.158666672,1.071000036,0.436333348,15,6.621807023188454,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000094,onions,1.562914,0.6251656,0.001562914,0.14066226,0.017192054,15,0.695752238921912,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000291,salt,0.097682,0.0,0.0,0.0,0.0,15,0.0,Sangat Kompleks (>10 bahan)
dish_1563393366,ingr_0000000523,cilantro,0.390728,0.089085984,0.00195364,0.014456936,0.008596016,15,0.09914456717477996,Sangat Kompleks (>10 bahan)
dish_1564160161,ingr_0000000264,bagels,97.0,242.5,1.455,47.53,9.797,1,100.0,Sangat Sederhana (1 bahan)
dish_1565207896,ingr_0000000054,apple,5.714286,2.97142872,0.011428572,0.80000004,0.017142858,14,0.9958511874480609,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000520,lemon juice,0.571429,0.09714293,0.0,0.032000024,0.002285716,14,0.032556696225472255,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000153,bulgur,5.714286,19.54285812,0.074285718,4.34285736,0.68571432,14,6.5496366559084,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000291,salt,0.536461,0.0,0.0,0.0,0.0,14,0.0,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000473,cranberries,1.142857,0.52571422,0.001142857,0.13714284,0.005714285,14,0.17618902540772746,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000161,olive oil,5.358637,47.37035108,5.358637,0.0,0.0,14,15.875804139380309,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000016,brussels sprouts,78.720787,33.84993841,0.236162361,7.08487083,2.676506758,14,11.344543159912051,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000526,mustard greens,17.142857,4.62857139,0.068571428,0.805714279,0.497142853,14,1.551229643805698,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000122,garlic,0.285714,0.42571386,0.00142857,0.09428562,0.018285696,14,0.14267468377774092,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000515,arugula,11.428572,2.857143,0.080000004,0.422857164,0.297142872,14,0.9575492187000585,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000050,tofu,254.0,185.42,12.192,4.826,20.32,14,62.14206853887426,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000312,pepper,0.098401,0.0393604,0.000196802,0.009151293,0.00196802,14,0.01319133143413605,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000524,parsley,1.142857,0.423999947,0.009142856,0.073142848,0.033142853,14,0.1421002791875367,Sangat Kompleks (>10 bahan)
dish_1565207896,ingr_0000000133,shallots,1.142857,0.2285714,0.002285714,0.037714281,0.017142855,14,0.07660392409031629,Sangat Kompleks (>10 bahan)
dish_1560976044,ingr_0000000514,wheat berry,137.0,124.67,0.685,26.167,5.754,1,99.99999518729469,Sangat Sederhana (1 bahan)
dish_1560788338,ingr_0000000262,yogurt,121.0,71.269,0.484,4.356,12.1,1,100.000004209404,Sangat Sederhana (1 bahan)
dish_1564518586,ingr_0000000031,cucumbers,8.279883,0.8279883,0.0,0.16559766,0.08279883,24,0.22909739064650037,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000189,vinegar,3.311954,0.0,0.0,0.0,0.0,24,0.0,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000485,zucchini,27.0,4.05,0.108,0.729,0.297,24,1.1206008975227384,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000045,carrot,45.348122,18.59273002,0.090696244,4.5348122,0.408133098,24,5.144451838965424,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000511,spinach (cooked),1.057692,0.24326916,0.0,0.04230768,0.03173076,24,0.06731052815693894,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000029,mixed greens,24.839651,6.95510228,0.099358604,1.316501503,0.546472322,24,1.9244182363778877,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000030,lettuce,16.559767,2.48396505,0.033119534,0.480233243,0.231836738,24,0.6872922134432381,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000377,quinoa,4.230769,5.0769228,0.080384611,0.88846149,0.186153836,24,1.4047417892181864,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000335,eggplant,2.115385,0.52461548,0.00423077,0.124807715,0.02115385,24,0.14515668586230182,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000092,wine,0.211538,0.1798073,0.0,0.005499988,0.000211538,24,0.04975116586694823,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000021,squash,29.115385,5.968653925,0.087346155,0.98992309,0.262038465,24,1.6514762828043497,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000046,mushroom,2.115385,0.4653847,0.006346155,0.069807705,0.065576935,24,0.12876802778107416,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000027,broccoli,27.0,9.45,0.108,1.89,0.648,24,2.6147354275530565,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000367,lime,0.827988,0.2483964,0.001655976,0.08693874,0.005795916,24,0.06872919229170794,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000520,lemon juice,0.052885,0.00899045,0.0,0.00296156,0.00021154,24,0.0024875818121316805,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000094,onions,3.311954,1.3247816,0.003311954,0.29807586,0.036431494,24,0.36655591357570605,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000161,olive oil,7.183157,63.49910788,7.183157,0.0,0.0,24,17.569668464745973,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000291,salt,0.636934,0.0,0.0,0.0,0.0,24,0.0,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000011,cheese pizza,62.0,164.858,5.828,20.77,6.944,24,45.61482043550707,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000133,shallots,0.423077,0.0846154,0.000846154,0.013961541,0.006346155,24,0.023412368687468033,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000122,garlic,0.211538,0.31519162,0.00105769,0.06980754,0.013538432,24,0.0872108672255916,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000312,pepper,0.23534,0.094136,0.00047068,0.02188662,0.0047068,24,0.026046638540543336,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000471,cherry tomatoes,6.623907,1.19230326,0.013247814,0.258332373,0.059615163,24,0.32990027241365116,Sangat Kompleks (>10 bahan)
dish_1564518586,ingr_0000000155,chicken thighs,42.307693,74.969231996,3.511538519,0.0,10.111538627,24,20.743355225014326,Sangat Kompleks (>10 bahan)
dish_1565974409,ingr_0000000510,chicken apple sausage,143.0,228.8,14.3,4.29,20.02,2,33.22442638394508,Sederhana (2-3 bahan)
dish_1565974409,ingr_0000000004,bacon,85.0,459.85,35.7,1.19,31.45,2,66.77557898888612,Sederhana (2-3 bahan)
dish_1561575688,ingr_0000000161,olive oil,7.556399,66.79856716,7.556399,0.0,0.0,16,10.988551215548602,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000517,chard,8.44009,1.6036171,0.01688018,0.31228333,0.15192162,16,0.26379950023885396,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000189,vinegar,1.783599,0.0,0.0,0.0,0.0,16,0.0,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000513,millet,16.086542,19.14298498,0.16086542,3.812510454,0.56302897,16,3.1490745956774147,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000525,bok choy,4.021636,0.52281268,0.008043272,0.088475992,0.06032454,16,0.0860041488099222,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000133,shallots,8.043271,1.6086542,0.016086542,0.265427943,0.120649065,16,0.26462811728381636,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000291,salt,0.467315,0.0,0.0,0.0,0.0,16,0.0,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000094,onions,4.021636,1.6086544,0.004021636,0.36194724,0.044237996,16,0.264628150184376,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000201,blueberries,3.376036,1.931092592,0.010128108,0.486149184,0.023632252,16,0.31767013502447256,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000515,arugula,47.264507,11.81612675,0.330851549,1.748786759,1.228877182,16,1.9437859146107597,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000025,beef,120.649063,301.6226575,18.09735945,0.0,31.36875638,16,49.61777116820157,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000312,pepper,0.052751,0.0211004,0.000105502,0.004905843,0.00105502,16,0.003471074843764084,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000124,walnuts,1.688018,11.027821594,1.083707556,0.234634502,0.254890718,16,1.8141075105899296,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000433,roasted potatoes,134.0,188.94,9.112,24.12,2.814,16,31.08115869750271,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000511,spinach (cooked),4.021636,0.92497628,0.0,0.16086544,0.12064908,16,0.1521611863560162,Sangat Kompleks (>10 bahan)
dish_1561575688,ingr_0000000126,mustard,0.527506,0.323361178,0.017407698,0.03165036,0.019517722,16,0.05319381861982334,Sangat Kompleks (>10 bahan)
dish_1551228876,ingr_0000000045,carrot,17.0,6.97,0.034,1.7,0.153,1,100.0,Sangat Sederhana (1 bahan)
dish_1550710542,ingr_0000000050,tofu,67.0,48.91,3.216,1.273,5.36,3,55.5416773913622,Sederhana (2-3 bahan)
dish_1550710542,ingr_0000000032,tomatoes,60.0,20.4,0.42,4.08,0.42,3,23.166023692164973,Sederhana (2-3 bahan)
dish_1550710542,ingr_0000000007,cauliflower,75.0,18.75,0.225,3.75,1.35,3,21.29230118765163,Sederhana (2-3 bahan)
dish_1568060697,ingr_0000000094,onions,36.0,14.4,0.036,3.24,0.396,3,10.75590040499326,Sederhana (2-3 bahan)
dish_1568060697,ingr_0000000042,avocado,64.0,102.4,9.6,5.76,1.28,3,76.48640287995208,Sederhana (2-3 bahan)
dish_1568060697,ingr_0000000029,mixed greens,61.0,17.08,0.244,3.233,1.342,3,12.757692980367006,Sederhana (2-3 bahan)
dish_1558115364,ingr_0000000005,potatoes,111.0,85.47,0.111,18.87,2.22,4,17.613237901058444,Menengah (4-6 bahan)
dish_1558115364,ingr_0000000453,deprecated,144.0,74.88,0.288,0.432,20.16,4,15.4309027030684,Menengah (4-6 bahan)
dish_1558115364,ingr_0000000077,almonds,30.0,173.43,14.85,6.81,6.72,4,35.7396027750154,Menengah (4-6 bahan)
dish_1558115364,ingr_0000000004,bacon,28.0,151.48,11.76,0.392,10.36,4,31.216254560106854,Menengah (4-6 bahan)
dish_1565810146,ingr_0000000030,lettuce,3.411765,0.51176475,0.00682353,0.098941185,0.04776471,9,1.404190411457227,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000045,carrot,2.729412,1.11905892,0.005458824,0.2729412,0.024564708,9,3.07049636638647,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000291,salt,0.127941,0.0,0.0,0.0,0.0,9,0.0,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000531,pumpkin seeds,1.364706,6.08658876,0.25929414,0.73694124,0.25929414,9,16.700504626931288,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000126,mustard,0.213235,0.130713055,0.007036755,0.0127941,0.007889695,9,0.35865310864666067,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000161,olive oil,2.729412,24.12800208,2.729412,0.0,0.0,9,66.2028972655034,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000189,vinegar,1.364706,0.0,0.0,0.0,0.0,9,0.0,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000515,arugula,10.235294,2.5588235,0.071647058,0.378705878,0.266117644,9,7.020951371331108,Kompleks (7-10 bahan)
dish_1565810146,ingr_0000000029,mixed greens,6.823529,1.91058812,0.027294116,0.361647037,0.150117638,9,5.242310101170684,Kompleks (7-10 bahan)
dish_1557853154,ingr_0000000002,strawberries,57.0,18.81,0.171,4.56,0.399,1,99.99999468367918,Sangat Sederhana (1 bahan)
dish_1563811662,ingr_0000000008,scrambled eggs,132.0,195.36,14.52,2.112,13.2,6,79.50067423579337,Menengah (4-6 bahan)
dish_1563811662,ingr_0000000016,brussels sprouts,55.104553,23.69495779,0.165313659,4.95940977,1.873554802,6,9.642532352035545,Menengah (4-6 bahan)
dish_1563811662,ingr_0000000161,olive oil,0.551045,4.8712378,0.551045,0.0,0.0,6,1.9823233490114802,Menengah (4-6 bahan)
dish_1563811662,ingr_0000000312,pepper,0.068881,0.0275524,0.000137762,0.006405933,0.00137762,6,0.011212297178615238,Menengah (4-6 bahan)
dish_1563811662,ingr_0000000291,salt,0.275523,0.0,0.0,0.0,0.0,6,0.0,Menengah (4-6 bahan)
dish_1563811662,ingr_0000000002,strawberries,66.0,21.78,0.198,5.28,0.462,6,8.863250843855342,Menengah (4-6 bahan)
dish_1563478751,ingr_0000000341,cream,9.556165,32.137382895,3.49755639,0.258016455,0.26757262,12,3.3814761395003474,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000046,mushroom,35.835617,7.88383574,0.107506851,1.182575361,1.110904127,12,0.8295324647203219,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000036,spinach (raw),23.890411,5.49479453,0.095561644,0.860054796,0.692821919,12,0.578158982495828,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000161,olive oil,1.791781,15.83934404,1.791781,0.0,0.0,12,1.6666062731862983,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000074,pasta,191.123291,251.518250956,2.102356201,47.398576168,9.747287841,12,26.46459940547609,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000025,beef,238.904114,597.260285,35.8356171,0.0,62.11506964,12,62.843368714783985,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000092,wine,4.778082,4.0613697,0.0,0.124230132,0.004778082,12,0.427334882218314,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000122,garlic,4.778082,7.11934218,0.02389041,1.57676706,0.305797248,12,0.7490929111826916,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000434,sour cream,9.556165,18.9212067,1.81567135,0.43958359,0.22934796,12,1.9908780125514978,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000094,onions,23.890411,9.5561644,0.023890411,2.15013699,0.262794521,12,1.00549388260144,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000518,thyme,0.59726,0.6032326,0.01015342,0.1433424,0.0358356,12,0.0634717721145276,Sangat Kompleks (>10 bahan)
dish_1563478751,ingr_0000000291,salt,0.29863,0.0,0.0,0.0,0.0,12,0.0,Sangat Kompleks (>10 bahan)
dish_1565727851,ingr_0000000027,broccoli,68.0,23.8,0.272,4.76,1.632,5,5.855233067441542,Menengah (4-6 bahan)
dish_1565727851,ingr_0000000148,parmesan cheese,22.0,94.754,6.292,0.924,8.448,5,23.311208154300665,Menengah (4-6 bahan)
dish_1565727851,ingr_0000000028,chicken,97.0,160.05,3.492,0.0,30.07,5,39.37521228756381,Menengah (4-6 bahan)
dish_1565727851,ingr_0000000012,olives,109.0,125.35,11.663,6.867,0.872,5,30.83838088251249,Menengah (4-6 bahan)
dish_1565727851,ingr_0000000029,mixed greens,9.0,2.52,0.036,0.477,0.198,5,0.6199658541996926,Menengah (4-6 bahan)
dish_1550791701,ingr_0000000027,broccoli,66.0,23.1,0.264,4.62,1.584,1,100.0,Sangat Sederhana (1 bahan)
dish_1551323969,ingr_0000000016,brussels sprouts,74.0,31.82,0.222,6.66,2.516,3,32.39666022809346,Sederhana (2-3 bahan)
dish_1551323969,ingr_0000000051,shrimp,41.0,40.59,0.123,0.082,9.84,3,41.32559518096524,Sederhana (2-3 bahan)
dish_1551323969,ingr_0000000057,lemon,89.0,25.81,0.267,8.01,0.979,3,26.277743572818736,Sederhana (2-3 bahan)
dish_1565021011,ingr_0000000337,waffles,73.0,211.919,10.439,23.871,5.767,1,99.99999716872965,Sangat Sederhana (1 bahan)
dish_1558720396,ingr_0000000205,corn on the cob,90.0,95.49,2.16,19.8,2.79,1,100.00000209446019,Sangat Sederhana (1 bahan)
dish_1561996836,ingr_0000000027,broccoli,49.7561,17.414635,0.1990244,3.482927,1.1941464,5,9.735332765316144,Menengah (4-6 bahan)
dish_1561996836,ingr_0000000128,egg whites,60.0,31.2,0.12,0.42,6.0,5,17.441788603543152,Menengah (4-6 bahan)
dish_1561996836,ingr_0000000440,grapes,43.0,29.67,0.086,7.74,0.301,5,16.586470123946327,Menengah (4-6 bahan)
dish_1561996836,ingr_0000000161,olive oil,1.243902,10.99609368,1.243902,0.0,0.0,5,6.147164789465284,Menengah (4-6 bahan)
dish_1561996836,ingr_0000000510,chicken apple sausage,56.0,89.6,5.6,1.68,7.84,5,50.089239066585456,Menengah (4-6 bahan)
dish_1563468199,ingr_0000000038,pineapple,107.0,53.5,0.107,13.91,0.535,1,100.0,Sangat Sederhana (1 bahan)
dish_1564691352,ingr_0000000205,corn on the cob,71.0,75.331,1.704,15.62,2.201,1,99.99999867252528,Sangat Sederhana (1 bahan)
dish_1564773876,ingr_0000000471,cherry tomatoes,59.23077,10.6615386,0.11846154,2.31000003,0.53307693,16,4.127139179287618,Sangat Kompleks (>10 bahan)
dish_1564773876,ingr_0000000312,pepper,1.292308,0.5169232,0.002584616,0.120184644,0.02584616,16,0.2001037628286343,Sangat Kompleks (>10 bahan)
dish_1564773876,ingr_0000000332,salmon,64.615387,115.01538886,5.16923096,0.0,15.50769288,16,44.523078271752134,Sangat Kompleks (>10 bahan)
dish_1564773876,ingr_0000000357,lentils,12.923077,14.73230778,0.051692308,2.5846154,1.16307693,16,5.702955916715604,Sangat Kompleks (>10 bahan)
